DW_Order_Item,Order ID,Order Date,Shipping Date,Number Of Days,Delivery Fee,Shipping Mode,DW_Customer_ID,DW_Product_ID,Warehouse_ID,Quantity,Discount Percentage,Discount Amount,Amount,Customer ID,Customer Name,Segment,City-1,Valid From,Valid Until,Product ID,Category,Sub-Category,Product-Name,Unit Cost,City,Province
4971,509,28/09/2020,08/10/2020,10,46.610000610,First Class,217,137,16,6,0.200000003,91.572,366.288,315524001,Natalie Webber,Consumer,CHATHAM,24/05/2017,,137,Technology,Phones,"Apple Signal Booster, Cordless",76.31,CHATHAM,Ontario
4972,510,14/01/2018,24/01/2018,10,1.240000010,Same Day,163,101,4,2,0.699999988,14.224,6.096,315523937,Maureen Gastineau,Home Office,CHATHAM,24/05/2017,,101,Office Supplies,Fasteners,"OIC Rubber Bands, Bulk Pack",10.16,CHATHAM,Ontario
4973,511,17/03/2021,09/04/2021,23,35.840000153,Second Class,243,286,16,2,0.002000000,0.0228,11.3772,315523518,Anna H?berlin,Corporate,CAMDEN,24/05/2017,,286,Office Supplies,Art,"BIC Pens, Fluorescent",5.7,CAMDEN,Ontario
4974,511,17/03/2021,09/04/2021,23,35.840000153,Second Class,243,340,16,2,0,0,17.54,315523518,Anna H?berlin,Corporate,CAMDEN,24/05/2017,,340,Office Supplies,Paper,"Eaton Memo Slips, Multicolor",8.77,CAMDEN,Ontario
4975,512,17/12/2019,07/01/2020,21,31.889999390,Standard Class,183,2,12,7,0.400000006,47.32,70.98,315523620,Harold Engle,Corporate,CHATHAM,24/05/2017,,2,Technology,Accessories,"Belkin Mouse, Programmable",16.9,CHATHAM,Ontario
4976,512,17/12/2019,07/01/2020,21,31.889999390,Standard Class,183,18,12,3,0.400000006,54.504,81.756,315523620,Harold Engle,Corporate,CHATHAM,24/05/2017,,18,Technology,Accessories,"Memorex Memory Card, USB",45.42,CHATHAM,Ontario
4977,512,17/12/2019,07/01/2020,21,31.889999390,Standard Class,183,20,12,4,0.800000012,154.016,38.504,315523620,Harold Engle,Corporate,CHATHAM,24/05/2017,,20,Technology,Accessories,"Belkin Memory Card, Bluetooth",48.13,CHATHAM,Ontario
4978,513,08/11/2021,13/11/2021,5,69.099998474,Second Class,293,4,8,4,0,0,42.2,315523886,Trudy Schmidt,Consumer,CHATHAM,24/05/2017,,4,Technology,Accessories,"Logitech Flash Drive, Erganomic",10.55,CHATHAM,Ontario
4979,514,18/08/2020,12/09/2020,25,2.480000019,Standard Class,28,410,6,3,0,0,94.05,315523834,Harold Ryan,Corporate,BLENHEIM,24/05/2017,,410,Furniture,Chairs,"Novimex Chairmat, Black",31.35,BLENHEIM,Ontario
4980,515,30/06/2020,06/07/2020,6,9.970000267,Same Day,158,28,18,2,0,0,32.18,315523782,Carlos Soltero,Consumer,CHATHAM,24/05/2017,,28,Technology,Accessories,"SanDisk Flash Drive, Programmable",16.09,CHATHAM,Ontario
4981,516,24/01/2020,06/02/2020,13,148.889999390,Standard Class,342,53,6,3,0,0,95.4,315523974,Jill Matthias,Consumer,CHATHAM,24/05/2017,,53,Technology,Accessories,"Memorex Keyboard, Bluetooth",31.8,CHATHAM,Ontario
4982,516,24/01/2020,06/02/2020,13,148.889999390,Standard Class,342,73,6,4,0,0,16.2,315523974,Jill Matthias,Consumer,CHATHAM,24/05/2017,,73,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",4.05,CHATHAM,Ontario
4983,516,24/01/2020,06/02/2020,13,148.889999390,Standard Class,342,107,6,3,0,0,16.11,315523974,Jill Matthias,Consumer,CHATHAM,24/05/2017,,107,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes",5.37,CHATHAM,Ontario
4984,516,24/01/2020,06/02/2020,13,148.889999390,Standard Class,342,265,6,8,0,0,48.96,315523974,Jill Matthias,Consumer,CHATHAM,24/05/2017,,265,Office Supplies,Art,"Binney & Smith Markers, Easy-Erase",6.12,CHATHAM,Ontario
4985,516,24/01/2020,06/02/2020,13,148.889999390,Standard Class,342,434,6,3,0,0,210.51,315523974,Jill Matthias,Consumer,CHATHAM,24/05/2017,,434,Furniture,Chairs,"Hon Rocking Chair, Red",70.17,CHATHAM,Ontario
4986,517,27/05/2019,09/06/2019,13,2.869999886,Second Class,4,70,12,1,0.200000003,2.292,9.168,315523591,Doug Jacobs,Consumer,CHATHAM,24/05/2017,,70,Office Supplies,Fasteners,"Advantus Clamps, Metal",11.46,CHATHAM,Ontario
4987,518,10/01/2018,13/01/2018,3,10.079999924,First Class,555,33,10,3,0,0,84.81,315523773,Ben Peterman,Corporate,HARWICH,24/05/2017,,33,Technology,Accessories,"Belkin Numeric Keypad, USB",28.27,HARWICH,Ontario
4988,519,31/05/2019,14/06/2019,14,12.060000420,Standard Class,416,9,16,2,0,0,153.72,315523718,Robert Dilbeck,Home Office,CHATHAM,24/05/2017,,9,Technology,Accessories,"Memorex Router, Bluetooth",76.86,CHATHAM,Ontario
4989,519,31/05/2019,14/06/2019,14,12.060000420,Standard Class,416,138,16,1,0,0,304.63,315523718,Robert Dilbeck,Home Office,CHATHAM,24/05/2017,,138,Technology,Phones,"Apple Smart Phone, Full Size",304.63,CHATHAM,Ontario
4990,520,12/07/2020,17/07/2020,5,21.590000153,Standard Class,513,2,16,4,0.400000006,27.04,40.56,315523574,Carl Jackson,Corporate,CHATHAM,24/05/2017,,2,Technology,Accessories,"Belkin Mouse, Programmable",16.9,CHATHAM,Ontario
4991,520,12/07/2020,17/07/2020,5,21.590000153,Standard Class,513,132,16,2,0.400000006,6.824,10.236,315523574,Carl Jackson,Corporate,CHATHAM,24/05/2017,,132,Office Supplies,Fasteners,"Accos Thumb Tacks, Metal",8.53,CHATHAM,Ontario
4992,520,12/07/2020,17/07/2020,5,21.590000153,Standard Class,513,308,16,1,0.402000010,13.5755,20.1945,315523574,Carl Jackson,Corporate,CHATHAM,24/05/2017,,308,Office Supplies,Appliances,"Cuisinart Blender, White",33.77,CHATHAM,Ontario
4993,521,25/09/2020,11/10/2020,16,130.779998779,First Class,63,23,6,2,0.400000006,11.728,17.592,315523982,Irene Maddox,Consumer,CHATHAM,24/05/2017,,23,Technology,Accessories,"Logitech Numeric Keypad, Programmable",14.66,CHATHAM,Ontario
4994,521,25/09/2020,11/10/2020,16,130.779998779,First Class,63,278,6,2,0.402000010,14.8097,22.0303,315523982,Irene Maddox,Consumer,CHATHAM,24/05/2017,,278,Office Supplies,Art,"BIC Canvas, Fluorescent",18.42,CHATHAM,Ontario
4995,521,25/09/2020,11/10/2020,16,130.779998779,First Class,63,297,6,6,0.402000010,316.3097,470.5303,315523982,Irene Maddox,Consumer,CHATHAM,24/05/2017,,297,Office Supplies,Appliances,"Breville Microwave, Silver",131.14,CHATHAM,Ontario
4996,522,27/03/2020,08/04/2020,12,63.419998169,Second Class,346,1,12,3,0,0,40.59,315523924,Mike Caudle,Corporate,CHATHAM,24/05/2017,,1,Technology,Accessories,"Logitech Mouse, USB",13.53,CHATHAM,Ontario
4997,522,27/03/2020,08/04/2020,12,63.419998169,Second Class,346,5,12,2,0,0,162.46,315523924,Mike Caudle,Corporate,CHATHAM,24/05/2017,,5,Technology,Accessories,"SanDisk Router, Bluetooth",81.23,CHATHAM,Ontario
4998,522,27/03/2020,08/04/2020,12,63.419998169,Second Class,346,485,12,6,0,0,138.84,315523924,Mike Caudle,Corporate,CHATHAM,24/05/2017,,485,Furniture,Furnishings,"Advantus Door Stop, Erganomic",23.14,CHATHAM,Ontario
4999,523,18/04/2020,12/05/2020,24,246.610000610,Standard Class,143,10,18,5,0.200000003,15.47,61.88,315523860,Jennifer Patt,Corporate,CHATHAM,24/05/2017,,10,Technology,Accessories,"Belkin Flash Drive, Bluetooth",15.47,CHATHAM,Ontario
5000,523,18/04/2020,12/05/2020,24,246.610000610,Standard Class,143,246,18,3,0,0,7.11,315523860,Jennifer Patt,Corporate,CHATHAM,24/05/2017,,246,Office Supplies,Labels,"Novimex Round Labels, Alphabetical",2.37,CHATHAM,Ontario
5001,523,18/04/2020,12/05/2020,24,246.610000610,Standard Class,143,249,18,12,0,0,55.8,315523860,Jennifer Patt,Corporate,CHATHAM,24/05/2017,,249,Office Supplies,Labels,"Hon Shipping Labels, Adjustable",4.65,CHATHAM,Ontario
5002,523,18/04/2020,12/05/2020,24,246.610000610,Standard Class,143,309,18,7,0.002000000,0.4098,204.4802,315523860,Jennifer Patt,Corporate,CHATHAM,24/05/2017,,309,Office Supplies,Appliances,"Breville Coffee Grinder, Red",29.27,CHATHAM,Ontario
5003,524,12/08/2020,09/09/2020,28,4.219999790,Standard Class,494,119,18,2,0,0,13.44,315524013,Nora Preis,Consumer,CHATHAM,24/05/2017,,119,Office Supplies,Fasteners,"Accos Rubber Bands, 12 Pack",6.72,CHATHAM,Ontario
5004,525,25/10/2020,12/11/2020,18,26.229999542,Standard Class,442,28,12,3,0.400000006,19.308,28.962,315523682,Sean Wendt,Home Office,CHATHAM,24/05/2017,,28,Technology,Accessories,"SanDisk Flash Drive, Programmable",16.09,CHATHAM,Ontario
5005,525,25/10/2020,12/11/2020,18,26.229999542,Standard Class,442,112,12,2,0.400000006,3.36,5.04,315523682,Sean Wendt,Home Office,CHATHAM,24/05/2017,,112,Office Supplies,Fasteners,"OIC Thumb Tacks, Assorted Sizes",4.2,CHATHAM,Ontario
5006,525,25/10/2020,12/11/2020,18,26.229999542,Standard Class,442,464,12,8,0.400000006,40.512,60.768,315523682,Sean Wendt,Home Office,CHATHAM,24/05/2017,,464,Office Supplies,Supplies,"Acme Scissors, Serrated",12.66,CHATHAM,Ontario
5007,526,27/12/2017,25/01/2018,29,3.019999981,Standard Class,128,413,2,6,0,0,406.74,315523562,Charles Crestani,Consumer,CHATHAM,24/05/2017,,413,Furniture,Chairs,"Hon Rocking Chair, Adjustable",67.79,CHATHAM,Ontario
5008,527,23/09/2020,14/10/2020,21,6.960000038,Second Class,8,3,12,1,0,0,19.91,315523768,Bradley Talbott,Home Office,DOVER,24/05/2017,,3,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",19.91,DOVER,Ontario
5009,527,23/09/2020,14/10/2020,21,6.960000038,Second Class,8,5,12,3,0,0,243.69,315523768,Bradley Talbott,Home Office,DOVER,24/05/2017,,5,Technology,Accessories,"SanDisk Router, Bluetooth",81.23,DOVER,Ontario
5010,528,25/03/2019,28/03/2019,3,7.5,Standard Class,328,278,2,2,0.002000000,0.0737,36.7663,315523594,Ellis Ballard,Corporate,CHATHAM,24/05/2017,,278,Office Supplies,Art,"BIC Canvas, Fluorescent",18.42,CHATHAM,Ontario
5011,529,30/10/2020,12/11/2020,13,16.319999695,Standard Class,89,16,8,4,0,0,90.04,315523534,Bill Donatelli,Consumer,CHATHAM,24/05/2017,,16,Technology,Accessories,"Memorex Keyboard, USB",22.51,CHATHAM,Ontario
5012,529,30/10/2020,12/11/2020,13,16.319999695,Standard Class,89,21,8,6,0,0,158.22,315523534,Bill Donatelli,Consumer,CHATHAM,24/05/2017,,21,Technology,Accessories,"Belkin Keyboard, Erganomic",26.37,CHATHAM,Ontario
5013,530,15/08/2020,22/08/2020,7,72.519996643,Standard Class,238,8,8,5,0.200000003,122.77,491.08,315523776,Liz Pelletier,Consumer,CHATHAM,24/05/2017,,8,Technology,Accessories,"Belkin Router, Programmable",122.77,CHATHAM,Ontario
5014,531,17/02/2019,17/03/2019,28,41,Second Class,339,27,12,5,0.400000006,44.62,66.93,315523681,Scott Williamson,Consumer,HARWICH,24/05/2017,,27,Technology,Accessories,"Logitech Keyboard, Bluetooth",22.31,HARWICH,Ontario
5015,531,17/02/2019,17/03/2019,28,41,Second Class,339,143,12,9,0.400000006,266.904,400.356,315523681,Scott Williamson,Consumer,HARWICH,24/05/2017,,143,Technology,Phones,"Motorola Speaker Phone, VoIP",74.14,HARWICH,Ontario
5016,531,17/02/2019,17/03/2019,28,41,Second Class,339,158,12,7,0.400000006,163.688,245.532,315523681,Scott Williamson,Consumer,HARWICH,24/05/2017,,158,Technology,Phones,"Motorola Audio Dock, with Caller ID",58.46,HARWICH,Ontario
5017,532,10/01/2018,12/01/2018,2,5.829999924,Same Day,371,259,12,5,0,0,28.3,315523842,Jeremy Lonsdale,Consumer,CHATHAM,24/05/2017,,259,Office Supplies,Art,"Sanford Pens, Fluorescent",5.66,CHATHAM,Ontario
5018,533,02/06/2020,10/06/2020,8,44.040000916,Second Class,429,29,10,5,0.400000006,10.08,15.12,315523565,Cindy Chapman,Consumer,CHATHAM,24/05/2017,,29,Technology,Accessories,"Memorex Numeric Keypad, USB",5.04,CHATHAM,Ontario
5019,533,02/06/2020,10/06/2020,8,44.040000916,Second Class,429,50,10,2,0.400000006,6.408,9.612,315523565,Cindy Chapman,Consumer,CHATHAM,24/05/2017,,50,Technology,Accessories,"Memorex Flash Drive, Programmable",8.01,CHATHAM,Ontario
5020,534,04/12/2020,12/12/2020,8,54.040000916,Standard Class,307,78,2,3,0.200000003,2.886,11.544,315523759,Ben Wallace,Consumer,DOVER,24/05/2017,,78,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",4.81,DOVER,Ontario
5021,535,15/07/2020,07/08/2020,23,9.350000381,Standard Class,387,152,12,7,0,0,474.95,315523675,Karen Ferguson,Home Office,CHATHAM,24/05/2017,,152,Technology,Phones,"Apple Speaker Phone, Cordless",67.85,CHATHAM,Ontario
5022,536,17/07/2018,31/07/2018,14,21.120000839,Second Class,448,20,16,5,0,0,240.65,315523880,Roy Phan,Corporate,CHATHAM,24/05/2017,,20,Technology,Accessories,"Belkin Memory Card, Bluetooth",48.13,CHATHAM,Ontario
5023,536,17/07/2018,31/07/2018,14,21.120000839,Second Class,448,437,16,3,0,0,195.57,315523880,Roy Phan,Corporate,CHATHAM,24/05/2017,,437,Furniture,Chairs,"Harbour Creations Rocking Chair, Set of Two",65.19,CHATHAM,Ontario
5024,537,11/05/2021,07/06/2021,27,2.880000114,Second Class,234,4,14,4,0.600000024,25.32,16.88,315523766,Bobby Trafton,Consumer,CHATHAM,24/05/2017,,4,Technology,Accessories,"Logitech Flash Drive, Erganomic",10.55,CHATHAM,Ontario
5025,538,18/12/2017,09/01/2018,22,23.639999390,Standard Class,412,40,4,2,0.400000006,26.336,39.504,315523902,Pauline Webber,Corporate,CHATHAM,24/05/2017,,40,Technology,Accessories,"Belkin Memory Card, Programmable",32.92,CHATHAM,Ontario
5026,538,18/12/2017,09/01/2018,22,23.639999390,Standard Class,412,280,4,2,0.402000010,6.1828,9.1972,315523902,Pauline Webber,Corporate,CHATHAM,24/05/2017,,280,Office Supplies,Art,"BIC Markers, Water Color",7.69,CHATHAM,Ontario
5027,539,01/10/2020,06/10/2020,5,198.619995117,Standard Class,422,16,18,6,0,0,135.06,315523656,Adam Shillingsburg,Consumer,RALEIGH,24/05/2017,,16,Technology,Accessories,"Memorex Keyboard, USB",22.51,RALEIGH,North Carolina
5028,539,01/10/2020,06/10/2020,5,198.619995117,Standard Class,422,180,18,7,0,0,1260.14,315523656,Adam Shillingsburg,Consumer,RALEIGH,24/05/2017,,180,Technology,Copiers,"Canon Wireless Fax, Laser",180.02,RALEIGH,North Carolina
5029,539,01/10/2020,06/10/2020,5,198.619995117,Standard Class,422,470,18,2,0,0,19.56,315523656,Adam Shillingsburg,Consumer,RALEIGH,24/05/2017,,470,Office Supplies,Envelopes,"Ames Business Envelopes, Set of 50",9.78,RALEIGH,North Carolina
5030,540,10/07/2020,01/08/2020,22,34.770000458,First Class,460,32,20,4,0,0,156.64,315523994,Max Ludwig,Home Office,CHATHAM,24/05/2017,,32,Technology,Accessories,"Logitech Memory Card, USB",39.16,CHATHAM,Ontario
5031,541,02/12/2020,06/12/2020,4,3.119999886,Second Class,91,1,6,3,0,0,40.59,315523999,Mitch Webber,Consumer,HARWICH,24/05/2017,,1,Technology,Accessories,"Logitech Mouse, USB",13.53,HARWICH,Ontario
5032,542,18/09/2021,04/10/2021,16,23.709999084,Standard Class,376,3,8,4,0.400000006,31.856,47.784,315523520,Stefanie Holloman,Corporate,CHATHAM,24/05/2017,,3,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",19.91,CHATHAM,Ontario
5033,542,18/09/2021,04/10/2021,16,23.709999084,Standard Class,376,75,8,2,0.400000006,4.84,7.26,315523520,Stefanie Holloman,Corporate,CHATHAM,24/05/2017,,75,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",6.05,CHATHAM,Ontario
5034,543,29/07/2018,13/08/2018,15,17.799999237,First Class,436,3,11,7,0.400000006,55.748,83.622,315523929,Neil Ducich,Corporate,TILBURY,24/05/2017,,3,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",19.91,TILBURY,Ontario
5035,544,30/05/2020,04/06/2020,5,69.699996948,Second Class,422,9,18,5,0.200000003,76.86,307.44,315523656,Adam Shillingsburg,Consumer,RALEIGH,24/05/2017,,9,Technology,Accessories,"Memorex Router, Bluetooth",76.86,RALEIGH,North Carolina
5036,544,30/05/2020,04/06/2020,5,69.699996948,Second Class,422,87,18,3,0,0,11.49,315523656,Adam Shillingsburg,Consumer,RALEIGH,24/05/2017,,87,Office Supplies,Fasteners,"Accos Staples, Bulk Pack",3.83,RALEIGH,North Carolina
5037,545,23/07/2020,09/08/2020,17,5.110000134,Standard Class,429,16,12,3,0,0,67.53,315523565,Cindy Chapman,Consumer,CHATHAM,24/05/2017,,16,Technology,Accessories,"Memorex Keyboard, USB",22.51,CHATHAM,Ontario
5038,546,25/06/2019,30/06/2019,5,1.549999952,Standard Class,343,28,14,3,0,0,48.27,315523832,George Zrebassa,Corporate,CHATHAM,24/05/2017,,28,Technology,Accessories,"SanDisk Flash Drive, Programmable",16.09,CHATHAM,Ontario
5039,547,12/11/2019,15/11/2019,3,21.840000153,Standard Class,454,5,10,1,0.699999988,56.861,24.369,315523713,Robert Barroso,Corporate,CHATHAM,24/05/2017,,5,Technology,Accessories,"SanDisk Router, Bluetooth",81.23,CHATHAM,Ontario
5040,547,12/11/2019,15/11/2019,3,21.840000153,Standard Class,454,17,10,6,0.400000006,109.992,164.988,315523713,Robert Barroso,Corporate,CHATHAM,24/05/2017,,17,Technology,Accessories,"Enermax Keyboard, Bluetooth",45.83,CHATHAM,Ontario
5041,547,12/11/2019,15/11/2019,3,21.840000153,Standard Class,454,319,10,4,0.400000006,15.744,23.616,315523713,Robert Barroso,Corporate,CHATHAM,24/05/2017,,319,Office Supplies,Appliances,"Cuisinart Coffee Grinder, White",9.84,CHATHAM,Ontario
5042,547,12/11/2019,15/11/2019,3,21.840000153,Standard Class,454,430,10,4,0.400000006,109.424,164.136,315523713,Robert Barroso,Corporate,CHATHAM,24/05/2017,,430,Furniture,Chairs,"Office Star Rocking Chair, Adjustable",68.39,CHATHAM,Ontario
5043,548,13/12/2019,10/01/2020,28,55.639999390,Standard Class,87,19,12,2,0,0,49.7,315523484,Darren Powers,Consumer,CHATHAM,24/05/2017,,19,Technology,Accessories,"Enermax Numeric Keypad, Erganomic",24.85,CHATHAM,Ontario
5044,548,13/12/2019,10/01/2020,28,55.639999390,Standard Class,87,22,12,4,0,0,191.52,315523484,Darren Powers,Consumer,CHATHAM,24/05/2017,,22,Technology,Accessories,"Enermax Memory Card, USB",47.88,CHATHAM,Ontario
5045,548,13/12/2019,10/01/2020,28,55.639999390,Standard Class,87,31,12,3,0,0,465.81,315523484,Darren Powers,Consumer,CHATHAM,24/05/2017,,31,Technology,Accessories,"Enermax Router, Erganomic",155.27,CHATHAM,Ontario
5046,548,13/12/2019,10/01/2020,28,55.639999390,Standard Class,87,105,12,3,0,0,17.88,315523484,Darren Powers,Consumer,CHATHAM,24/05/2017,,105,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Bulk Pack",5.96,CHATHAM,Ontario
5047,548,13/12/2019,10/01/2020,28,55.639999390,Standard Class,87,456,12,2,0,0,50.32,315523484,Darren Powers,Consumer,CHATHAM,24/05/2017,,456,Technology,Machines,"Epson Calculator, Durable",25.16,CHATHAM,Ontario
5048,549,02/01/2018,25/01/2018,23,14.119999886,Standard Class,496,102,10,5,0,0,23.9,315523825,Fred Wasserman,Corporate,TILBURY E,24/05/2017,,102,Office Supplies,Fasteners,"Accos Thumb Tacks, Assorted Sizes",4.78,TILBURY E,Ontario
5049,549,02/01/2018,25/01/2018,23,14.119999886,Standard Class,496,109,10,3,0,0,13.44,315523825,Fred Wasserman,Corporate,TILBURY E,24/05/2017,,109,Office Supplies,Fasteners,"Stockwell Rubber Bands, 12 Pack",4.48,TILBURY E,Ontario
5050,549,02/01/2018,25/01/2018,23,14.119999886,Standard Class,496,424,10,5,0,0,122.3,315523825,Fred Wasserman,Corporate,TILBURY E,24/05/2017,,424,Furniture,Chairs,"Harbour Creations Bag Chairs, Black",24.46,TILBURY E,Ontario
5051,550,30/06/2020,11/07/2020,11,1.470000029,Standard Class,392,22,14,2,0.400000006,38.304,57.456,315523888,Ted Trevino,Consumer,CHATHAM,24/05/2017,,22,Technology,Accessories,"Enermax Memory Card, USB",47.88,CHATHAM,Ontario
5052,551,27/12/2017,23/01/2018,27,55.349998474,Same Day,273,63,2,3,0.400000006,18.9,28.35,315523869,Suzanne McNair,Corporate,DOVER,24/05/2017,,63,Technology,Accessories,"SanDisk Mouse, Bluetooth",15.75,DOVER,Ontario
5053,551,27/12/2017,23/01/2018,27,55.349998474,Same Day,273,76,2,5,0.400000006,5.9,8.85,315523869,Suzanne McNair,Corporate,DOVER,24/05/2017,,76,Office Supplies,Fasteners,"Accos Push Pins, Assorted Sizes",2.95,DOVER,Ontario
5054,552,25/03/2020,05/04/2020,11,5.880000114,Standard Class,244,155,18,1,0,0,58.85,315523690,Shui Tom,Consumer,CHATHAM,24/05/2017,,155,Technology,Phones,"Cisco Speaker Phone, Cordless",58.85,CHATHAM,Ontario
5055,552,25/03/2020,05/04/2020,11,5.880000114,Standard Class,244,158,18,3,0,0,175.38,315523690,Shui Tom,Consumer,CHATHAM,24/05/2017,,158,Technology,Phones,"Motorola Audio Dock, with Caller ID",58.46,CHATHAM,Ontario
5056,553,12/03/2020,09/04/2020,28,12.210000038,Same Day,301,435,16,2,0,0,127.68,315523870,Ricardo Sperren,Corporate,CHATHAM,24/05/2017,,435,Furniture,Chairs,"Harbour Creations Swivel Stool, Red",63.84,CHATHAM,Ontario
5057,554,01/08/2020,08/08/2020,7,3.859999895,Standard Class,432,472,14,3,0.400000006,175.56,263.34,315523803,Daniel Lacy,Consumer,ZONE,24/05/2017,,472,Furniture,Tables,"Barricks Computer Table, Fully Assembled",146.3,ZONE,Ontario
5058,555,26/06/2021,14/07/2021,18,1.009999990,Standard Class,271,5,16,1,0.5,40.615,40.615,315523638,Jim Epp,Corporate,CHATHAM,24/05/2017,,5,Technology,Accessories,"SanDisk Router, Bluetooth",81.23,CHATHAM,Ontario
5059,556,26/12/2017,10/01/2018,15,1.830000043,Standard Class,169,213,18,3,0.400000006,9.984,14.976,315523715,Ryan Crowe,Consumer,CHATHAM,24/05/2017,,213,Office Supplies,Labels,"Avery Color Coded Labels, Laser Printer Compatible",8.32,CHATHAM,Ontario
5060,557,13/10/2020,03/11/2020,21,55.400001526,Standard Class,405,65,10,7,0.200000003,17.892,71.568,315523513,Adrian Hane,Home Office,CHATHAM,24/05/2017,,65,Technology,Accessories,"Logitech Mouse, Erganomic",12.78,CHATHAM,Ontario
5061,557,13/10/2020,03/11/2020,21,55.400001526,Standard Class,405,295,10,6,0.002000000,2.7226,1358.5574,315523513,Adrian Hane,Home Office,CHATHAM,24/05/2017,,295,Office Supplies,Appliances,"KitchenAid Refrigerator, Silver",226.88,CHATHAM,Ontario
5062,558,19/01/2018,29/01/2018,10,2.170000076,Standard Class,250,122,18,2,0,0,5.8,315523475,Aimee Bixby,Consumer,CHATHAM,24/05/2017,,122,Office Supplies,Fasteners,"Accos Staples, Assorted Sizes",2.9,CHATHAM,Ontario
5063,558,19/01/2018,29/01/2018,10,2.170000076,Standard Class,250,246,18,3,0,0,7.11,315523475,Aimee Bixby,Consumer,CHATHAM,24/05/2017,,246,Office Supplies,Labels,"Novimex Round Labels, Alphabetical",2.37,CHATHAM,Ontario
5064,559,20/12/2017,10/01/2018,21,118.209999084,Second Class,417,222,6,7,0,0,20.58,315524021,Michelle Moray,Consumer,CHATHAM,24/05/2017,,222,Office Supplies,Labels,"Harbour Creations File Folder Labels, Alphabetical",2.94,CHATHAM,Ontario
5065,559,20/12/2017,10/01/2018,21,118.209999084,Second Class,417,324,6,2,0,0,29.6,315524021,Michelle Moray,Consumer,CHATHAM,24/05/2017,,324,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Red",14.8,CHATHAM,Ontario
5066,560,30/01/2020,11/02/2020,12,86.860000610,Standard Class,310,18,16,2,0,0,90.84,315523894,Tom Zandusky,Corporate,CHATHAM,24/05/2017,,18,Technology,Accessories,"Memorex Memory Card, USB",45.42,CHATHAM,Ontario
5067,560,30/01/2020,11/02/2020,12,86.860000610,Standard Class,310,286,16,2,0.002000000,0.0228,11.3772,315523894,Tom Zandusky,Corporate,CHATHAM,24/05/2017,,286,Office Supplies,Art,"BIC Pens, Fluorescent",5.7,CHATHAM,Ontario
